t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
139,571.179291196872,2397.996566513772,31.996420844904417,-1.091079486796119,0.1745,0.5,0.0,0.0,-0.9498830387866425
140,574.3649674674228,2397.9071912300838,31.717104566113772,-0.696426186972253,0.1745,1.0,0.0,0.0,-1.1926576491424143
141,577.5371521346693,2397.8095700927474,31.726588778816357,-1.2559965597577847,0.0,0.5,0.0,0.0,-0.840495831194873
142,580.707553200629,2397.6605484732695,31.68143254037819,-1.724435829801225,0.0,0.0,0.0,0.0,-0.5443834462099723
143,583.8732158134326,2397.468441392425,31.63181971569303,-2.1177057870877602,0.0,0.0,0.0,0.0,-0.29498857071016016
144,587.0175731604113,2397.2826761901924,31.255327223880684,-1.597598257561811,0.1745,0.5,0.0,0.0,-0.6106139724500627
145,590.1261390212118,2397.1432567783672,30.91598999212833,-1.1907899789444438,0.1745,0.5,0.0,0.0,-0.8621328823306482
146,593.2156086639567,2396.9992002840772,30.873402862770202,-1.6903399068549922,0.0,0.0,0.0,0.0,-0.5382436447176755
147,596.3055881943982,2396.809101595357,30.926187746059792,-2.111633867553336,0.0,1.0,0.0,0.0,-0.26872789678042575
148,599.3826699577072,2396.6214081069133,30.6154475201201,-1.6422359013130685,0.1745,1.0,0.0,0.0,-0.5604629306711877
149,602.4302929584284,2396.4757590157565,30.337012494302144,-1.2707459218291048,0.1745,1.0,0.0,0.0,-0.7950578553703849
150,605.4513376425635,2396.3633410636735,30.083881188401747,-0.9776131198297062,0.1745,1.0,0.0,0.0,-0.9827163607794469
151,608.4431467462183,2396.276207213676,29.75230088469414,-0.7650638801146448,0.1745,0.0,0.0,0.0,-1.1183439161302906
152,611.407577622714,2396.208399007255,29.53631664522032,-0.5911002483090779,0.1745,1.0,0.0,0.0,-1.2324382272197378
153,614.3594721361195,2396.118078997707,29.501573622889147,-1.2152999426492064,0.0,0.0,0.0,0.0,-0.8093179087683995
154,617.2955167001592,2396.0072076845477,29.21931765790402,-1.0021263205384114,0.1745,0.5,0.0,0.0,-0.9471629729834018
155,620.2016814236473,2395.914623824423,28.903976811859152,-0.8495508819574242,0.1745,0.0,0.0,0.0,-1.0452524414035964
156,623.0794506089245,2395.835497053021,28.65140689368562,-0.7329845460824674,0.1745,0.5,0.0,0.0,-1.1214875945748852
157,625.9300188680795,2395.7658704736587,28.35995828941384,-0.6595470411639314,0.1745,0.0,0.0,0.0,-1.1681022957537681
158,628.751889102518,2395.702057379683,28.077446399356006,-0.6167148383464228,0.1745,0.0,0.0,0.0,-1.1940325297821293
159,631.5458704826113,2395.641260903917,27.8021812025104,-0.5992146769756818,0.1745,0.0,0.0,0.0,-1.2023822398704205
160,634.3150816132912,2395.5815956563924,27.58204141108704,-0.5940902735193729,0.1745,0.5,0.0,0.0,-1.2027708560694614
161,637.0600300290374,2395.521235337512,27.316926903836556,-0.6131161040897396,0.1745,0.0,0.0,0.0,-1.1847806937604473
162,639.7811280759183,2395.45865333327,27.105034033780715,-0.638523980744802,0.1745,0.5,0.0,0.0,-1.1626443061744485
163,642.4787104218865,2395.3925670645576,26.846612885582868,-0.6832013935047596,0.1745,0.0,0.0,0.0,-1.1249534388748876
164,645.1555092906906,2395.3223300117234,26.689364490499543,-0.7215396631761856,0.1745,1.0,0.0,0.0,-1.0933484316920652
165,647.8166405849023,2395.24799866052,26.53326139373516,-0.7650873608944465,0.1745,1.0,0.0,0.0,-1.0574679601114032
166,650.4572823032485,2395.16822209095,26.2795729731885,-0.8304440304978227,0.1745,0.0,0.0,0.0,-1.002304457519932
167,653.0726395848044,2395.08151255101,26.027572657930783,-0.9037467683071593,0.1745,0.0,0.0,0.0,-0.9400135665472453
168,655.6677863935727,2394.9880002824384,25.875363517434504,-0.9664986031226557,0.1745,1.0,0.0,0.0,-0.8875744489294508
169,658.2452498557868,2394.8876916778486,25.67390572684808,-1.0396734886726857,0.1745,0.5,0.0,0.0,-0.8248796668024648
170,660.8025883729895,2394.779884719815,25.472864617204397,-1.116465671998913,0.1745,0.5,0.0,0.0,-0.7583817188871738
171,663.3422974747039,2394.6646742923585,25.32131741708265,-1.1877428771297551,0.1745,1.0,0.0,0.0,-0.6970266867938514
172,665.8668325132403,2394.5423003253745,25.169383353646708,-1.2597364625538596,0.1745,1.0,0.0,0.0,-0.6343612062994631
173,668.3712295181085,2394.4118244651463,24.918556743716962,-1.3497807420117884,0.1745,0.0,0.0,0.0,-0.5522881998083486
174,670.8505721277437,2394.2721025747,24.668295448986186,-1.4446570669130623,0.1745,0.0,0.0,0.0,-0.46469746764036174
175,673.3073679313949,2394.1231147984454,24.467620624037732,-1.53509845818291,0.1745,0.5,0.0,0.0,-0.3815055471462736
176,675.7465411204563,2393.9654333218896,24.315843157189715,-1.6185310729364477,0.1745,1.0,0.0,0.0,-0.3053960834889538
177,678.1655669795279,2393.7985678569335,24.064674024240468,-1.7187782261846218,0.1745,0.0,0.0,0.0,-0.20866863004408487
178,680.5644063407503,2393.6223544974514,23.912113200209088,-1.8054889634611557,0.1745,1.0,0.0,0.0,-0.1274825417051223
179,682.9430134182147,2393.4366413799116,23.660028349078146,-1.9087733873320392,0.1745,0.0,0.0,0.0,-0.02471922941751359
180,685.301336451389,2393.2412856881942,23.50643231440716,-1.998340447011672,0.1745,1.0,0.0,0.0,-0.06144018296364767
181,687.6417801037215,2393.0365869370057,23.302440732243145,-2.095634576757731,0.1745,0.5,0.0,0.0,-0.159091375444759
182,689.9593327480228,2392.8216543670374,23.048612153782578,-2.203016822612,0.1745,0.0,0.0,0.0,-0.27113121680597263
183,692.2564190851467,2392.5966784215393,22.89311458869546,-2.2965020873505635,0.1745,1.0,0.0,0.0,-0.3649120828030092
184,694.5329662774627,2392.3615422097455,22.63782925762352,-2.4062221485216617,0.1745,0.0,0.0,0.0,-0.48324228184056656
185,696.788897145463,2392.1161312037602,22.480788102383297,-2.5019979711871954,0.1745,1.0,0.0,0.0,-0.5821699391733232
186,699.0241301925025,2391.8603336335123,22.223872838407644,-2.613953433774477,0.1745,0.0,0.0,0.0,-0.7070679927077261
187,701.2385797712337,2391.5940388268687,22.06511873621607,-2.7119426990972006,0.1745,1.0,0.0,0.0,-0.8113611451553013
188,703.437080117153,2391.318005884919,21.90488818216871,-2.8087161399022964,0.1745,1.0,0.0,0.0,-0.916114276417585
189,705.6194870951009,2391.032342141733,21.743251376790226,-2.9045587238193566,0.1745,1.0,0.0,0.0,-1.0216028139586344
190,707.7832008714327,2390.7366943813554,21.53102414984472,-3.008396483728054,0.1745,0.5,0.0,0.0,-1.142220517421446
191,709.9281138561892,2390.4310118404856,21.36723554528489,-3.1052543336660494,0.1745,1.0,0.0,0.0,-1.2521582728371472
192,712.0565790977671,2390.1156719114892,21.202069286272998,-3.201544246256895,0.1745,1.0,0.0,0.0,-1.3632895116318506
193,714.1684607637291,2389.790721535057,21.035564032966565,-3.297463282388178,0.1745,1.0,0.0,0.0,-1.475832101509954
194,716.2611643643296,2389.455755246062,20.818507979044806,-3.4018624975160057,0.1745,0.5,0.0,0.0,-1.6056022648325416
195,718.3345850393213,2389.11067590384,20.649905520789527,-3.4997243469228256,0.1745,1.0,0.0,0.0,-1.723912446818451
196,720.3886140919388,2388.75538643307,20.43067553156264,-3.606065068476068,0.1745,0.5,0.0,0.0,-1.8604285411348531
197,722.4206768729588,2388.3893552267223,20.210580088835595,-3.7145590584750052,0.1745,0.5,0.0,0.0,-2.001787024810478
198,724.433143854016,2388.0128081420335,20.038759532307534,-3.816382635300359,0.1745,1.0,0.0,0.0,-2.1305715075531144
199,726.4234267365549,2387.6252266647366,19.76689811847224,-3.935246910639392,0.1745,0.0,0.0,0.0,-2.2970662090994445
200,728.3914206277127,2387.2264129441483,19.59297970468391,-4.041027501131366,0.1745,1.0,0.0,0.0,-2.434894667779592
201,730.3394733089825,2386.816614735665,19.36807392071253,-4.154936668530081,0.1745,0.5,0.0,0.0,-2.593574126767042
202,732.2674366274891,2386.395766040209,19.191192449418647,-4.262037240592922,0.1745,1.0,0.0,0.0,-2.7380357518349605
203,734.1776216275691,2385.9642295457174,19.012507552181308,-4.368692649230946,0.1745,1.0,0.0,0.0,-2.8846854587150816
204,736.0698493600339,2385.5220402120335,18.83204709711436,-4.475094024451006,0.1745,1.0,0.0,0.0,-3.0337859166546943
205,737.9439431408335,2385.0692151746434,18.649828518878,-4.581406723346404,0.1745,1.0,0.0,0.0,-3.1855826945420365
206,739.7997275642795,2384.605756147861,18.465859950041377,-4.687773812298835,0.1745,1.0,0.0,0.0,-3.340307333457079
207,741.6370276212356,2384.131651504614,18.280141189080485,-4.794319052634201,0.1745,1.0,0.0,0.0,-3.4981800208165237
208,743.4532058732543,2383.646444039778,18.0434238512952,-4.909830244087441,0.1745,0.5,0.0,0.0,-3.682144138446384
209,745.2481099348358,2383.149988914072,17.854657380334647,-5.019272270033825,0.1745,1.0,0.0,0.0,-3.849708170685802
210,747.0215795419113,2382.642146525114,17.614734761172652,-5.13757550911798,0.1745,0.5,0.0,0.0,-4.044870202543951
211,748.7734463223977,2382.1227819453684,17.42260084855642,-5.249716085797582,0.1745,1.0,0.0,0.0,-4.222584450615261
212,750.5059961253037,2381.5921982306645,17.22839520956214,-5.361958208283426,0.1745,1.0,0.0,0.0,-4.4040790754019215
213,752.2190211730425,2381.050379428731,17.03210574521358,-5.4744178303813635,0.1745,1.0,0.0,0.0,-4.5896074442874255
214,753.9123120698779,2380.497298830861,16.833712191494286,-5.587194127017624,0.1745,1.0,0.0,0.0,-4.779415225657695
215,755.5856570173423,2379.932920548493,16.63318675779425,-5.700371520346717,0.1745,1.0,0.0,0.0,-4.973742440362679
216,757.2388410880047,2379.3572009023533,16.430494655454297,-5.814021402442667,0.1745,1.0,0.0,0.0,-5.172825274048631
217,758.8716455472049,2378.7700896525394,16.225594528550157,-5.9282035938360735,0.1745,1.0,0.0,0.0,-5.376897685140827
218,760.4951901414797,2378.159413483861,16.24529735694624,-6.2853197797301075,0.0,1.0,0.0,0.0,-5.754617156858944
219,762.1202976629401,2377.5150062167827,16.256853072260558,-6.602825561839248,0.0,1.0,0.0,0.0,-6.087747771352544
220,763.7461784956668,2376.840641169982,16.260763582272343,-6.884475374170937,0.0,1.0,0.0,0.0,-6.382016812598509
