t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
60,329.5907363681361,720.8709123867729,31.062298566193917,1.1103701704987494,0.1745,0.25,0.0,0.0,-1.2020926205997826
61,332.68803357642014,720.9810395754672,30.88364559948647,1.0921736033864504,0.1745,0.75,0.0,0.0,-1.1945794890521164
62,335.7663533807582,721.0886737928163,30.68275048727427,1.0605107435942875,0.1745,0.5,0.0,0.0,-1.178714618371855
63,338.8222302347163,721.1922804266327,30.43478659188784,1.011621932732868,0.1745,0.0,0.0,0.0,-1.1523706433202379
64,341.8583468757771,721.2914135093501,30.2875462293284,0.9710397216172646,0.1745,1.0,0.0,0.0,-1.1289466867943085
65,344.87485673191316,721.3854369448522,30.042650893392764,0.9094289884242323,0.1745,0.0,0.0,0.0,-1.0933061963233968
66,347.86818944125275,721.4731677689869,29.82400329339957,0.8451874942675796,0.1745,0.25,0.0,0.0,-1.0548062552316657
67,350.8421720453849,721.5546639755826,29.65564878924355,0.7847366376473234,0.1745,0.75,0.0,0.0,-1.0173877675506309
68,353.79933609811457,721.6300052341716,29.48763226534933,0.722088534133329,0.1745,0.75,0.0,0.0,-0.9780375910435837
69,356.7472019742527,721.680445908757,29.469685257412465,0.28672495757499394,0.08725,0.75,0.0,0.0,-0.683045038315998
70,359.68607853988954,721.7091753662507,29.307846055325157,0.2878641923001736,0.1745,1.0,0.0,0.0,-0.6849648365888714
71,362.60891973838335,721.7374709560538,29.148977914551576,0.2780476037604211,0.1745,1.0,0.0,0.0,-0.6793680272494855
72,365.51476411583724,721.7641109871419,28.967909634525782,0.25475301800042177,0.1745,0.75,0.0,0.0,-0.6645448126066307
73,368.4038434725328,721.7882061349035,28.813677499385598,0.227149937231231,0.1745,1.0,0.0,0.0,-0.6463919431757642
74,371.2763457023942,721.8090116296434,28.636367097843465,0.18895995756665318,0.1745,0.75,0.0,0.0,-0.6207587854189601
75,374.13119125093294,721.8256851584814,28.46054387293099,0.14451061919367422,0.1745,0.75,0.0,0.0,-0.590397890987781
76,376.9672827687731,721.8374326216714,28.26128648387142,0.0904386446051059,0.1745,0.5,0.0,0.0,-0.5529036779309282
77,379.78227663813675,721.8432820351057,28.03859090340159,0.02654962408188412,0.1745,0.25,0.0,0.0,-0.5078905807626853
78,382.57875251890283,721.8431107985109,27.89092671192018,-0.029974355979657828,0.1745,1.0,0.0,0.0,-0.46750488396291
79,385.360470318197,721.837195951945,27.743429273962875,-0.08832257533860685,0.1745,1.0,0.0,0.0,-0.42537015145121326
80,388.1225186293896,721.824498677071,27.497536949889472,-0.16562292213982222,0.1745,0.0,0.0,0.0,-0.3686157076646861
81,390.8624899035855,721.8042349094075,27.301888534028738,-0.23965243113222215,0.1745,0.5,0.0,0.0,-0.31355684920158383
82,393.5816784265254,721.7762187551084,27.081881924768762,-0.32067065484956525,0.1745,0.25,0.0,0.0,-0.25233125074760676
83,396.2813479114695,721.7403685418698,26.911507774113364,-0.3963336099224153,0.1745,0.75,0.0,0.0,-0.1946317415903806
84,398.96273657124186,721.6966902519249,26.71626542133391,-0.4772321889747128,0.1745,0.5,0.0,0.0,-0.13194945694284277
85,401.62706132399995,721.6452636724299,26.57022963382748,-0.5512994009248242,0.1745,1.0,0.0,0.0,-0.07426471165960874
86,404.27552126940367,721.5862314751568,26.398969274246518,-0.6293445445375486,0.1745,0.75,0.0,0.0,-0.012479851925861346
87,406.90806966072086,721.5195726328917,26.25199855209666,-0.7038323007622888,0.1745,1.0,0.0,0.0,-0.04690112092161976
88,409.5209666745762,721.4446102450873,26.00594172500999,-0.7954154553254025,0.1745,0.0,0.0,0.0,-0.12235227094538108
89,412.11297141294807,721.3609440741036,25.834153042427943,-0.877907964350596,0.1745,0.75,0.0,0.0,-0.19022607652906204
90,414.6877718272552,721.2690088176383,25.66185524371452,-0.9607971649543556,0.1745,0.75,0.0,0.0,-0.25932190816636147
