t,x,y,vx,vy,theta
231,1381.6193711872124,717.5291353093595,37.30491423883784,-2.992464439166231,-0.1745
232,1385.342240869149,717.2664777940109,37.152479399895746,-2.260685867804758,0.0
233,1389.0571587433315,717.0031945474318,37.14587808375355,-3.00497906377849,-0.1745
234,1392.7641388424977,716.738979068742,36.993723899571414,-2.2793305100183243,0.0
235,1396.4632471233572,716.4741362844137,36.98844171761779,-3.017525176546121,-0.1745
236,1400.1544971879048,716.2083642998255,36.836559573332686,-2.2979145152179403,0.0
237,1403.8379537727199,715.9419634781025,36.832572122970056,-3.0301019192427363,-0.1745
238,1407.5136300584543,715.6746364196715,36.68095359171653,-2.3164392493769412,0.0
239,1411.1815895897075,715.4066790329601,36.678237033350584,-3.042708484850158,-0.1745
240,1414.841845134893,715.137798305488,36.526873870356575,-2.3349060645918396,0.0
241,1418.4944590739356,714.8682857964635,36.52540491049463,-3.0553441158968386,-0.1745
242,1422.139443771829,714.5978527756814,36.37428904737572,-2.3533162997459094,0.0
243,1425.7768604703135,714.3267865555507,36.37404492231413,-3.068008102867859,-0.1745
244,1429.4067211395072,714.05480258635,36.22316846155779,-2.371671281147914,0.0
245,1433.0290859086667,713.7821840331584,36.224126921633896,-3.080699782683375,-0.1745
246,1436.6439663613116,713.5086504278669,36.07348213126593,-2.389972323147453,0.0
247,1440.2514215391575,713.2344808848474,36.075621425651306,-3.093418537242577,-0.1745
248,1443.851462647144,712.9593989215488,35.92520073407691,-2.4082207287283364,0.0
249,1447.4441476636523,712.6836796955108,35.92849959608958,-3.106163792030359,-0.1745
250,1451.0294874228118,712.4070506164053,35.77829558710192,-2.42641779008129,0.0
251,1454.6075388631677,712.129782976162,35.78273322001652,-3.1189350147840647,-0.1745
252,1458.1783124555668,711.851607985965,35.63273862796599,-2.444564789157255,0.0
253,1461.7418641215302,711.5727931607962,35.6382946913015,-3.131731714217775,-0.1745
254,1465.2982039759163,711.2930734251752,35.4885023964191,-2.4626629982024397,0.0
255,1468.8473869453715,711.012712603325,35.49515699268496,-3.144553438801774,-0.1745
256,1472.3894227958333,710.7314492473711,35.34556001655349,-2.4807136802762604,0.0
257,1475.9243654805828,710.4495435745775,35.35329367843568,-3.157399775594922,-0.1745
258,1479.4522244234847,710.1667376813101,35.203885179602956,-2.4987180897532077,0.0
259,1482.9730526253436,709.883288259366,35.2126788575724,-3.1702703491277893,-0.1745
260,1486.4868591745872,709.5989408682692,35.06345212730057,-2.516677472809653,0.0
261,1489.9936961398334,709.313948753612,35.07328717762715,-3.18316482033452,-0.1745
262,1493.4935722805035,709.0280608592004,34.924235635772845,-2.534593067896527,0.0
263,1496.9865387527386,708.741527061529,34.93509380892895,-3.1960828855314807,-0.1745
264,1500.4726039931825,708.4540996119425,34.7862109999489,-2.5524661061987843,0.0
265,1503.9518182646493,708.1660250928605,34.79807442938716,-3.20902427544087,-0.1745
266,1507.424189687042,707.8770589884844,34.64935401846435,-2.570297812082491,0.0
